signal	freq
-0.231044	0.000000
-0.201091	0.000000
-0.170948	0.000000
-0.140644	0.000000
-0.110208	0.000000
-0.079668	0.000000
-0.049053	0.000000
-0.018392	0.000000
0.012287	0.000000
0.042953	0.000000
0.073580	0.000000
0.104137	0.000000
0.134595	0.000000
0.164928	0.000000
0.195105	0.000000
0.225098	0.000000
0.254880	0.000000
0.284421	0.000000
0.313695	0.000000
0.342674	0.000000
0.371330	0.000000
0.399636	0.000000
0.427567	0.000000
0.455095	0.000000
0.482195	0.000000
0.508840	0.000000
0.535007	0.000000
0.560671	0.000000
0.585806	0.000000
0.610391	0.000000
0.634401	0.000000
0.657814	0.000000
0.680607	0.000000
0.702760	0.000000
0.724252	0.000000
0.745062	0.000000
0.765171	0.000000
0.784560	0.000000
0.803210	0.000000
0.821104	0.000000
0.838226	0.000000
0.854559	0.000000
0.870087	0.000000
0.884797	0.000000
0.898674	0.000000
0.911705	0.000000
0.923878	0.000000
0.935181	0.000000
0.945605	0.000000
0.955138	0.000000
0.963773	0.000000
0.971500	0.000000
0.978313	0.000000
0.984206	0.000000
0.989172	0.000000
0.993207	0.000000
0.996308	0.000000
0.998471	0.000000
0.999694	0.000000
0.999976	0.000000
0.999317	0.000000
0.997718	0.000000
0.995180	0.000000
0.991705	0.000000
0.987297	0.000000
0.981959	0.000000
0.975698	0.000000
0.968518	0.000000
0.960427	0.000000
0.951432	0.000000
0.941541	0.000000
0.930764	0.000000
0.919112	0.000000
0.906594	0.000000
0.893223	0.000000
0.879012	0.000000
0.863973	0.000000
0.848121	0.000000
0.831471	0.000000
0.814038	0.000000
0.795839	0.000000
0.776891	0.000000
0.757212	0.000000
0.736821	0.000000
0.715735	0.000000
0.693977	0.000000
0.671565	0.000000
0.648521	0.000000
0.624867	0.000000
0.600624	0.000000
0.575816	0.000000
0.550467	0.000000
0.524599	0.000000
0.498238	0.000000
0.471407	0.000000
0.444133	0.000000
0.416441	0.000000
0.388357	0.000000
0.359907	0.000000
0.331119	0.000000
0.302019	0.000000
0.272635	0.000000
0.242994	0.000000
0.213124	0.000000
0.183054	0.000000
0.152812	0.000000
0.122425	0.000000
0.091924	0.000000
0.061336	0.000000
0.030690	0.000000
0.000015	0.000000
-0.030660	0.000000
-0.061306	0.000000
-0.091894	0.000000
-0.122396	0.000000
-0.152783	0.000000
-0.183026	0.000000
-0.213096	0.000000
-0.242966	0.000000
-0.272608	0.000000
-0.301993	0.000000
-0.331094	0.000000
-0.359883	0.000000
-0.388333	0.000000
-0.416418	0.000000
-0.444111	0.000000
-0.471386	0.000000
-0.498218	0.000000
-0.524580	0.000000
-0.550449	0.000000
-0.575800	0.000000
-0.600609	0.000000
-0.624852	0.000000
-0.648508	0.000000
-0.671553	0.000000
-0.693966	0.000000
-0.715726	0.000000
-0.736813	0.000000
-0.757205	0.000000
-0.776886	0.000000
-0.795835	0.000000
-0.814035	0.000000
-0.831469	0.000000
-0.848120	0.000000
-0.863973	0.000000
-0.879013	0.000000
-0.893225	0.000000
-0.906597	0.000000
-0.919116	0.000000
-0.930769	0.000000
-0.941547	0.000000
-0.951438	0.000000
-0.960434	0.000000
-0.968526	0.000000
-0.975706	0.000000
-0.981968	0.000000
-0.987306	0.000000
-0.991714	0.000000
-0.995190	0.000000
-0.997728	0.000000
-0.999327	0.000000
-0.999986	0.000000
-0.999704	0.000000
-0.998480	0.000000
-0.996317	0.000000
-0.993217	0.000000
-0.989181	0.000000
-0.984214	0.000000
-0.978321	0.000000
-0.971508	0.000000
-0.963779	0.000000
-0.955144	0.000000
-0.945610	0.000000
-0.935186	0.000000
-0.923881	0.000000
-0.911707	0.000000
-0.898675	0.000000
-0.884797	0.000000
-0.870087	0.000000
-0.854557	0.000000
-0.838223	0.000000
-0.821101	0.000000
-0.803205	0.000000
-0.784553	0.000000
-0.765164	0.000000
-0.745053	0.000000
-0.724242	0.000000
-0.702749	0.000000
-0.680595	0.000000
-0.657800	0.000000
-0.634386	0.000000
-0.610375	0.000000
-0.585789	0.000000
-0.560652	0.000000
-0.534988	0.000000
-0.508820	0.000000
-0.482173	0.000000
-0.455072	0.000000
-0.427543	0.000000
-0.399612	0.000000
-0.371305	0.000000
-0.342648	0.000000
-0.313668	0.000000
-0.284394	0.000000
-0.254852	0.000000
-0.225070	0.000000
-0.195076	0.000000
-0.164898	0.000000
-0.134566	0.000000
-0.104107	0.000000
-0.073550	0.000000
-0.042923	0.000000
-0.012257	0.000000
0.018422	0.000000
0.049083	0.000000
0.079697	0.000000
0.110237	0.000000
0.140673	0.000000
0.170976	0.000000
0.201119	0.000000
0.231072	0.000000
0.260807	0.000000
0.290298	0.000000
0.319515	0.000000
0.348431	0.000000
0.377019	0.000000
0.405252	0.000000
0.433104	0.000000
0.460549	0.000000
0.487560	0.000000
0.514112	0.000000
0.540180	0.000000
0.565740	0.000000
0.590767	0.000000
0.615238	0.000000
0.639131	0.000000
0.662421	0.000000
0.685089	0.000000
0.707111	0.000000
0.728468	0.000000
0.749139	0.000000
0.769106	0.000000
0.788348	0.000000
0.806849	0.000000
0.824590	0.000000
0.841555	0.000000
0.857728	0.000000
0.873094	0.000000
0.887638	0.000000
0.901347	0.000000
0.914207	0.000000
0.926208	0.000000
0.937336	0.000000
0.947582	0.000000
0.956937	0.000000
0.965390	0.000000
0.972936	0.000000
0.979565	0.000000
0.985273	0.000000
0.990053	0.000000
0.993902	0.000000
0.996815	0.000000
0.998790	0.000000
0.999826	0.000000
0.999920	0.000000
0.999073	0.000000
0.997286	0.000000
0.994560	0.000000
0.990898	0.000000
0.986304	0.000000
0.980781	0.000000
0.974336	0.000000
0.966973	0.000000
0.958701	0.000000
0.949526	0.000000
0.939457	0.000000
0.928505	0.000000
0.916678	0.000000
0.903989	0.000000
0.890449	0.000000
0.876071	0.000000
0.860868	0.000000
0.844855	0.000000
0.828047	0.000000
0.810460	0.000000
0.792110	0.000000
0.773015	0.000000
0.753192	0.000000
0.732660	0.000000
0.711438	0.000000
0.689547	0.000000
0.667007	0.000000
0.643839	0.000000
0.620066	0.000000
0.595708	0.000000
0.570790	0.000000
0.545335	0.000000
0.519367	0.000000
0.492909	0.000000
0.465988	0.000000
0.438628	0.000000
0.410856	0.000000
0.382696	0.000000
0.354177	0.000000
0.325324	0.000000
0.296165	0.000000
0.266727	0.000000
0.237038	0.000000
0.207126	0.000000
0.177019	0.000000
0.146745	0.000000
0.116334	0.000000
0.085812	0.000000
0.055210	0.000000
0.024556	0.000000
-0.006121	0.000000
-0.036792	0.000000
-0.067429	0.000000
-0.098003	0.000000
-0.128484	0.000000
-0.158844	0.000000
-0.189055	0.000000
-0.219088	0.000000
-0.248915	0.000000
-0.278507	0.000000
-0.307837	0.000000
-0.336878	0.000000
-0.365602	0.000000
-0.393981	0.000000
-0.421990	0.000000
-0.449602	0.000000
-0.476790	0.000000
-0.503530	0.000000
-0.529796	0.000000
-0.555563	0.000000
-0.580807	0.000000
-0.605505	0.000000
-0.629633	0.000000
-0.653168	0.000000
-0.676088	0.000000
-0.698372	0.000000
-0.719999	0.000000
-0.740949	0.000000
-0.761200	0.000000
-0.780736	0.000000
-0.799536	0.000000
-0.817585	0.000000
-0.834863	0.000000
-0.851356	0.000000
-0.867047	0.000000
-0.881923	0.000000
-0.895968	0.000000
-0.909171	0.000000
-0.921517	0.000000
-0.932996	0.000000
-0.943597	0.000000
-0.953310	0.000000
-0.962126	0.000000
-0.970036	0.000000
-0.977033	0.000000
-0.983110	0.000000
-0.988262	0.000000
-0.992484	0.000000
-0.995772	0.000000
-0.998123	0.000000
-0.999534	0.000000
-1.000005	0.000000
-0.999534	0.000000
-0.998123	0.000000
-0.995772	0.000000
-0.992484	0.000000
-0.988261	0.000000
-0.983109	0.000000
-0.977031	0.000000
-0.970034	0.000000
-0.962124	0.000000
-0.953308	0.000000
-0.943595	0.000000
-0.932994	0.000000
-0.921515	0.000000
-0.909168	0.000000
-0.895966	0.000000
-0.881920	0.000000
-0.867045	0.000000
-0.851353	0.000000
-0.834860	0.000000
-0.817582	0.000000
-0.799533	0.000000
-0.780733	0.000000
-0.761197	0.000000
-0.740945	0.000000
-0.719996	0.000000
-0.698369	0.000000
-0.676085	0.000000
-0.653165	0.000000
-0.629629	0.000000
-0.605502	0.000000
-0.580804	0.000000
-0.555560	0.000000
-0.529793	0.000000
-0.503527	0.000000
-0.476787	0.000000
-0.449599	0.000000
-0.421988	0.000000
-0.393979	0.000000
-0.365600	0.000000
-0.336876	0.000000
-0.307836	0.000000
-0.278505	0.000000
-0.248913	0.000000
-0.219087	0.000000
-0.189054	0.000000
-0.158843	0.000000
-0.128483	0.000000
-0.098002	0.000000
-0.067429	0.000000
-0.036792	0.000000
-0.006121	0.000000
0.024556	0.000000
0.055210	0.000000
0.085812	0.000000
0.116333	0.000000
0.146744	0.000000
0.177018	0.000000
0.207125	0.000000
0.237036	0.000000
0.266725	0.000000
0.296163	0.000000
0.325322	0.000000
0.354175	0.000000
0.382694	0.000000
0.410853	0.000000
0.438626	0.000000
0.465985	0.000000
0.492907	0.000000
0.519364	0.000000
0.545332	0.000000
0.570787	0.000000
0.595705	0.000000
0.620063	0.000000
0.643836	0.000000
0.667004	0.000000
0.689544	0.000000
0.711435	0.000000
0.732657	0.000000
0.753188	0.000000
0.773012	0.000000
0.792107	0.000000
0.810457	0.000000
0.828044	0.000000
0.844853	0.000000
0.860865	0.000000
0.876068	0.000000
0.890446	0.000000
0.903986	0.000000
0.916676	0.000000
0.928503	0.000000
0.939455	0.000000
0.949524	0.000000
0.958699	0.000000
0.966972	0.000000
0.974335	0.000000
0.980780	0.000000
0.986303	0.000000
0.990898	0.000000
0.994560	0.000000
0.997285	0.000000
0.999073	0.000000
0.999920	0.000000
0.999826	0.000000
0.998791	0.000000
0.996816	0.000000
0.993903	0.000000
0.990054	0.000000
0.985274	0.000000
0.979567	0.000000
0.972937	0.000000
0.965392	0.000000
0.956938	0.000000
0.947584	0.000000
0.937338	0.000000
0.926210	0.000000
0.914210	0.000000
0.901350	0.000000
0.887641	0.000000
0.873097	0.000000
0.857731	0.000000
0.841558	0.000000
0.824593	0.000000
0.806852	0.000000
0.788351	0.000000
0.769109	0.000000
0.749143	0.000000
0.728471	0.000000
0.707114	0.000000
0.685092	0.000000
0.662424	0.000000
0.639134	0.000000
0.615241	0.000000
0.590770	0.000000
0.565743	0.000000
0.540183	0.000000
0.514114	0.000000
0.487562	0.000000
0.460551	0.000000
0.433107	0.000000
0.405255	0.000000
0.377021	0.000000
0.348433	0.000000
0.319516	0.000000
0.290299	0.000000
0.260809	0.000000
0.231073	0.000000
0.201120	0.000000
0.170977	0.000000
0.140673	0.000000
0.110237	0.000000
0.079697	0.000000
0.049083	0.000000
0.018422	0.000000
-0.012257	0.000000
-0.042924	0.000000
-0.073550	0.000000
-0.104108	0.000000
-0.134567	0.000000
-0.164900	0.000000
-0.195077	0.000000
-0.225071	0.000000
-0.254853	0.000000
-0.284396	0.000000
-0.313670	0.000000
-0.342650	0.000000
-0.371307	0.000000
-0.399615	0.000000
-0.427546	0.000000
-0.455075	0.000000
-0.482176	0.000000
-0.508823	0.000000
-0.534991	0.000000
-0.560655	0.000000
-0.585792	0.000000
-0.610378	0.000000
-0.634389	0.000000
-0.657803	0.000000
-0.680598	0.000000
-0.702752	0.000000
-0.724245	0.000000
-0.745056	0.000000
-0.765167	0.000000
-0.784556	0.000000
-0.803208	0.000000
-0.821103	0.000000
-0.838226	0.000000
-0.854560	0.000000
-0.870089	0.000000
-0.884800	0.000000
-0.898678	0.000000
-0.911709	0.000000
-0.923883	0.000000
-0.935188	0.000000
-0.945612	0.000000
-0.955146	0.000000
-0.963781	0.000000
-0.971509	0.000000
-0.978322	0.000000
-0.984215	0.000000
-0.989182	0.000000
-0.993217	0.000000
-0.996318	0.000000
-0.998480	0.000000
-0.999704	0.000000
-0.999986	0.000000
-0.999327	0.000000
-0.997727	0.000000
-0.995189	0.000000
-0.991713	0.000000
-0.987305	0.000000
-0.981967	0.000000
-0.975705	0.000000
-0.968524	0.000000
-0.960432	0.000000
-0.951436	0.000000
-0.941545	0.000000
-0.930767	0.000000
-0.919113	0.000000
-0.906595	0.000000
-0.893223	0.000000
-0.879010	0.000000
-0.863970	0.000000
-0.848117	0.000000
-0.831466	0.000000
-0.814032	0.000000
-0.795832	0.000000
-0.776883	0.000000
-0.757202	0.000000
-0.736809	0.000000
-0.715723	0.000000
-0.693963	0.000000
-0.671550	0.000000
-0.648505	0.000000
-0.624850	0.000000
-0.600606	0.000000
-0.575797	0.000000
-0.550446	0.000000
-0.524578	0.000000
-0.498215	0.000000
-0.471384	0.000000
-0.444109	0.000000
-0.416416	0.000000
-0.388331	0.000000
-0.359881	0.000000
-0.331092	0.000000
-0.301991	0.000000
-0.272607	0.000000
-0.242965	0.000000
-0.213095	0.000000
-0.183025	0.000000
-0.152782	0.000000
-0.122396	0.000000
-0.091894	0.000000
-0.061306	0.000000
-0.030660	0.000000
0.000015	0.000000
0.030689	0.000000
0.061335	0.000000
0.091923	0.000000
0.122424	0.000000
0.152810	0.000000
0.183053	0.000000
0.213123	0.000000
0.242992	0.000000
0.272633	0.000000
0.302017	0.000000
0.331117	0.000000
0.359905	0.000000
0.388354	0.000000
0.416438	0.000000
0.444130	0.000000
0.471404	0.000000
0.498235	0.000000
0.524596	0.000000
0.550464	0.000000
0.575813	0.000000
0.600621	0.000000
0.624863	0.000000
0.648518	0.000000
0.671562	0.000000
0.693974	0.000000
0.715732	0.000000
0.736818	0.000000
0.757209	0.000000
0.776888	0.000000
0.795836	0.000000
0.814035	0.000000
0.831468	0.000000
0.848118	0.000000
0.863970	0.000000
0.879009	0.000000
0.893221	0.000000
0.906592	0.000000
0.919110	0.000000
0.930763	0.000000
0.941540	0.000000
0.951430	0.000000
0.960426	0.000000
0.968517	0.000000
0.975697	0.000000
0.981959	0.000000
0.987296	0.000000
0.991705	0.000000
0.995180	0.000000
0.997718	0.000000
0.999318	0.000000
0.999977	0.000000
0.999695	0.000000
0.998472	0.000000
0.996309	0.000000
0.993209	0.000000
0.989174	0.000000
0.984207	0.000000
0.978315	0.000000
0.971502	0.000000
0.963775	0.000000
0.955140	0.000000
0.945607	0.000000
0.935184	0.000000
0.923880	0.000000
0.911707	0.000000
0.898676	0.000000
0.884800	0.000000
0.870090	0.000000
0.854562	0.000000
0.838229	0.000000
0.821108	0.000000
0.803213	0.000000
0.784563	0.000000
0.765174	0.000000
0.745065	0.000000
0.724255	0.000000
0.702763	0.000000
0.680610	0.000000
0.657816	0.000000
0.634404	0.000000
0.610394	0.000000
0.585809	0.000000
0.560673	0.000000
0.535010	0.000000
0.508843	0.000000
0.482197	0.000000
0.455097	0.000000
0.427569	0.000000
0.399638	0.000000
0.371331	0.000000
0.342675	0.000000
0.313696	0.000000
0.284422	0.000000
0.254881	0.000000
0.225099	0.000000
0.195105	0.000000
0.164928	0.000000
0.134596	0.000000
0.104136	0.000000
0.073579	0.000000
0.042953	0.000000
0.012286	0.000000
-0.018393	0.000000
-0.049054	0.000000
-0.079669	0.000000
-0.110209	0.000000
-0.140645	0.000000
-0.170949	0.000000
-0.201093	0.000000
-0.231046	0.000000
-0.260783	0.000000
-0.290274	0.000000
-0.319492	0.000000
-0.348409	0.000000
-0.376998	0.000000
-0.405233	0.000000
-0.433086	0.000000
-0.460531	0.000000
-0.487544	0.000000
-0.514097	0.000000
-0.540166	0.000000
-0.565727	0.000000
-0.590756	0.000000
-0.615228	0.000000
-0.639121	0.000000
-0.662413	0.000000
-0.685082	0.000000
-0.707106	0.000000
-0.728464	0.000000
-0.749136	0.000000
-0.769104	0.000000
-0.788347	0.000000
-0.806849	0.000000
-0.824591	0.000000
-0.841557	0.000000
-0.857731	0.000000
-0.873098	0.000000
-0.887643	0.000000
-0.901353	0.000000
-0.914214	0.000000
-0.926215	0.000000
-0.937344	0.000000
-0.947590	0.000000
-0.956945	0.000000
-0.965399	0.000000
-0.972945	0.000000
-0.979575	0.000000
-0.985283	0.000000
-0.990063	0.000000
-0.993912	0.000000
-0.996825	0.000000
-0.998800	0.000000
-0.999835	0.000000
-0.999929	0.000000
-0.999082	0.000000
-0.997294	0.000000
-0.994568	0.000000
-0.990905	0.000000
-0.986310	0.000000
-0.980787	0.000000
-0.974341	0.000000
-0.966977	0.000000
-0.958704	0.000000
-0.949528	0.000000
-0.939459	0.000000
-0.928505	0.000000
-0.916677	0.000000
-0.903987	0.000000
-0.890446	0.000000
-0.876067	0.000000
-0.860863	0.000000
-0.844849	0.000000
-0.828040	0.000000
-0.810451	0.000000
-0.792100	0.000000
-0.773003	0.000000
-0.753179	0.000000
-0.732646	0.000000
-0.711423	0.000000
-0.689531	0.000000
-0.666990	0.000000
-0.643821	0.000000
-0.620046	0.000000
-0.595688	0.000000
-0.570769	0.000000
-0.545313	0.000000
-0.519343	0.000000
-0.492885	0.000000
-0.465963	0.000000
-0.438602	0.000000
-0.410829	0.000000
-0.382669	0.000000
-0.354149	0.000000
-0.325296	0.000000
-0.296136	0.000000
-0.266698	0.000000
-0.237009	0.000000
-0.207096	0.000000
-0.176989	0.000000
-0.146716	0.000000
-0.116304	0.000000
-0.085783	0.000000
-0.055181	0.000000
-0.024527	0.000000
0.006150	0.000000
0.036821	0.000000
0.067457	0.000000
0.098030	0.000000
0.128511	0.000000
0.158870	0.000000
0.189080	0.000000
0.219113	0.000000
0.248938	0.000000
0.278530	0.000000
0.307859	0.000000
0.336899	0.000000
0.365622	0.000000
0.394000	0.000000
0.422008	0.000000
0.449618	0.000000
0.476805	0.000000
0.503544	0.000000
0.529809	0.000000
0.555575	0.000000
0.580818	0.000000
0.605514	0.000000
0.629641	0.000000
0.653175	0.000000
0.676094	0.000000
0.698377	0.000000
0.720003	0.000000
0.740951	0.000000
0.761202	0.000000
0.780736	0.000000
0.799536	0.000000
0.817583	0.000000
0.834860	0.000000
0.851352	0.000000
0.867043	0.000000
0.881918	0.000000
0.895962	0.000000
0.909164	0.000000
0.921510	0.000000
0.932988	0.000000
0.943589	0.000000
0.953301	0.000000
0.962116	0.000000
0.970026	0.000000
0.977023	0.000000
0.983101	0.000000
0.988253	0.000000
0.992475	0.000000
0.995763	0.000000
0.998114	0.000000
0.999525	0.000000
0.999996	0.000000
0.999526	0.000000
0.998115	0.000000
0.995764	0.000000
0.992477	0.000000
0.988255	0.000000
0.983104	0.000000
0.977027	0.000000
0.970031	0.000000
0.962121	0.000000
0.953306	0.000000
0.943594	0.000000
0.932994	0.000000
0.921516	0.000000
0.909171	0.000000
0.895970	0.000000
0.881925	0.000000
0.867051	0.000000
0.851360	0.000000
0.834869	0.000000
0.817591	0.000000
0.799544	0.000000
0.780745	0.000000
0.761211	0.000000
0.740960	0.000000
0.720012	0.000000
0.698386	0.000000
0.676103	0.000000
0.653184	0.000000
0.629650	0.000000
0.605523	0.000000
0.580826	0.000000
0.555583	0.000000
0.529817	0.000000
0.503552	0.000000
0.476813	0.000000
0.449625	0.000000
0.422015	0.000000
0.394007	0.000000
0.365628	0.000000
0.336905	0.000000
0.307865	0.000000
0.278535	0.000000
0.248943	0.000000
0.219116	0.000000
0.189084	0.000000
0.158873	0.000000
0.128513	0.000000
0.098032	0.000000
0.067458	0.000000
0.036821	0.000000
0.006150	0.000000
-0.024528	0.000000
-0.055182	0.000000
-0.085785	0.000000
-0.116306	0.000000
-0.146719	0.000000
-0.176993	0.000000
-0.207100	0.000000
-0.237013	0.000000
-0.266703	0.000000
-0.296141	0.000000
-0.325301	0.000000
-0.354155	0.000000
-0.382676	0.000000
-0.410836	0.000000
-0.438610	0.000000
-0.465971	0.000000
-0.492893	0.000000
-0.519351	0.000000
-0.545321	0.000000
-0.570777	0.000000
-0.595696	0.000000
-0.620055	0.000000
-0.643830	0.000000
-0.666999	0.000000
-0.689540	0.000000
-0.711432	0.000000
-0.732655	0.000000
-0.753188	0.000000
-0.773012	0.000000
-0.792109	0.000000
-0.810460	0.000000
-0.828048	0.000000
-0.844857	0.000000
-0.860870	0.000000
-0.876074	0.000000
-0.890453	0.000000
-0.903994	0.000000
-0.916684	0.000000
-0.928511	0.000000
-0.939464	0.000000
-0.949533	0.000000
-0.958708	0.000000
-0.966981	0.000000
-0.974344	0.000000
-0.980790	0.000000
-0.986313	0.000000
-0.990907	0.000000
-0.994569	0.000000
-0.997295	0.000000
-0.999082	0.000000
-0.999928	0.000000
-0.999834	0.000000
-0.998799	0.000000
-0.996823	0.000000
-0.993909	0.000000
-0.990060	0.000000
-0.985279	0.000000
-0.979571	0.000000
-0.972940	0.000000
-0.965394	0.000000
-0.956940	0.000000
-0.947584	0.000000
-0.937337	0.000000
-0.926208	0.000000
-0.914207	0.000000
-0.901345	0.000000
-0.887635	0.000000
-0.873090	0.000000
-0.857723	0.000000
-0.841549	0.000000
-0.824583	0.000000
-0.806840	0.000000
-0.788338	0.000000
-0.769095	0.000000
-0.749127	0.000000
-0.728455	0.000000
-0.707097	0.000000
-0.685073	0.000000
-0.662405	0.000000
-0.639113	0.000000
-0.615219	0.000000
-0.590747	0.000000
-0.565719	0.000000
-0.540158	0.000000
-0.514089	0.000000
-0.487536	0.000000
-0.460525	0.000000
-0.433079	0.000000
-0.405227	0.000000
-0.376993	0.000000
-0.348404	0.000000
-0.319487	0.000000
-0.290270	0.000000
-0.260779	0.000000
-0.231043	0.000000
-0.201090	0.000000
-0.170947	0.000000
-0.140644	0.000000
-0.110208	0.000000
-0.079668	0.000000
-0.049054	0.000000
-0.018393	0.000000
0.012285	0.000000
0.042951	0.000000
0.073577	0.000000
0.104134	0.000000
0.134592	0.000000
0.164924	0.000000
0.195101	0.000000
0.225094	0.000000
0.254875	0.000000
0.284417	0.000000
0.313690	0.000000
0.342669	0.000000
0.371325	0.000000
0.399631	0.000000
0.427561	0.000000
0.455089	0.000000
0.482189	0.000000
0.508834	0.000000
0.535001	0.000000
0.560665	0.000000
0.585800	0.000000
0.610385	0.000000
0.634395	0.000000
0.657807	0.000000
0.680601	0.000000
0.702754	0.000000
0.724246	0.000000
0.745056	0.000000
0.765165	0.000000
0.784554	0.000000
0.803205	0.000000
0.821099	0.000000
0.838221	0.000000
0.854554	0.000000
0.870083	0.000000
0.884793	0.000000
0.898670	0.000000
0.911701	0.000000
0.923875	0.000000
0.935179	0.000000
0.945602	0.000000
0.955136	0.000000
0.963771	0.000000
0.971499	0.000000
0.978313	0.000000
0.984205	0.000000
0.989172	0.000000
0.993208	0.000000
0.996308	0.000000
0.998472	0.000000
0.999695	0.000000
0.999978	0.000000
0.999320	0.000000
0.997721	0.000000
0.995183	0.000000
0.991708	0.000000
0.987300	0.000000
0.981963	0.000000
0.975702	0.000000
0.968523	0.000000
0.960432	0.000000
0.951437	0.000000
0.941546	0.000000
0.930770	0.000000
0.919117	0.000000
0.906600	0.000000
0.893229	0.000000
0.879018	0.000000
0.863979	0.000000
0.848127	0.000000
0.831477	0.000000
0.814044	0.000000
0.795845	0.000000
0.776897	0.000000
0.757218	0.000000
0.736827	0.000000
0.715741	0.000000
0.693983	0.000000
0.671570	0.000000
0.648526	0.000000
0.624872	0.000000
0.600629	0.000000
0.575821	0.000000
0.550472	0.000000
0.524604	0.000000
0.498242	0.000000
0.471411	0.000000
0.444137	0.000000
0.416444	0.000000
0.388360	0.000000
0.359910	0.000000
0.331121	0.000000
0.302021	0.000000
0.272636	0.000000
0.242995	0.000000
0.213125	0.000000
0.183055	0.000000
0.152812	0.000000
0.122425	0.000000
0.091923	0.000000
0.061334	0.000000
0.030688	0.000000
0.000013	0.000000
-0.030662	0.000000
-0.061308	0.000000
-0.091897	0.000000
-0.122399	0.000000
-0.152786	0.000000
-0.183029	0.000000
-0.213100	0.000000
-0.242971	0.000000
-0.272613	0.000000
-0.301998	0.000000
-0.331099	0.000000
-0.359888	0.000000
-0.388339	0.000000
-0.416424	0.000000
-0.444117	0.000000
-0.471392	0.000000
-0.498224	0.000000
-0.524586	0.000000
-0.550455	0.000000
-0.575806	0.000000
-0.600615	0.000000
-0.624859	0.000000
-0.648514	0.000000
-0.671559	0.000000
-0.693972	0.000000
-0.715732	0.000000
-0.736818	0.000000
-0.757211	0.000000
-0.776891	0.000000
-0.795840	0.000000
-0.814040	0.000000
-0.831473	0.000000
-0.848124	0.000000
-0.863977	0.000000
-0.879017	0.000000
-0.893229	0.000000
-0.906600	0.000000
-0.919119	0.000000
-0.930772	0.000000
-0.941549	0.000000
-0.951440	0.000000
-0.960435	0.000000
-0.968527	0.000000
-0.975707	0.000000
-0.981968	0.000000
-0.987306	0.000000
-0.991714	0.000000
-0.995189	0.000000
-0.997727	0.000000
-0.999326	0.000000
-0.999984	0.000000
-0.999701	0.000000
-0.998478	0.000000
-0.996314	0.000000
-0.993213	0.000000
-0.989177	0.000000
-0.984210	0.000000
-0.978317	0.000000
-0.971503	0.000000
-0.963775	0.000000
-0.955139	0.000000
-0.945605	0.000000
-0.935180	0.000000
-0.923876	0.000000
-0.911702	0.000000
-0.898669	0.000000
-0.884791	0.000000
-0.870081	0.000000
-0.854551	0.000000
-0.838217	0.000000
-0.821094	0.000000
-0.803199	0.000000
-0.784547	0.000000
-0.765157	0.000000
-0.745047	0.000000
-0.724236	0.000000
-0.702743	0.000000
-0.680589	0.000000
-0.657794	0.000000
-0.634381	0.000000
-0.610370	0.000000
-0.585784	0.000000
-0.560648	0.000000
-0.534984	0.000000
-0.508816	0.000000
-0.482169	0.000000
-0.455069	0.000000
-0.427540	0.000000
-0.399609	0.000000
-0.371302	0.000000
-0.342646	0.000000
-0.313667	0.000000
-0.284393	0.000000
-0.254851	0.000000
-0.225069	0.000000
-0.195076	0.000000
-0.164899	0.000000
-0.134567	0.000000
-0.104108	0.000000
-0.073551	0.000000
-0.042925	0.000000
-0.012259	0.000000
0.018419	0.000000
0.049080	0.000000
0.079694	0.000000
0.110233	0.000000
0.140669	0.000000
0.170972	0.000000
0.201114	0.000000
0.231067	0.000000
0.260803	0.000000
0.290292	0.000000
0.319509	0.000000
0.348425	0.000000
0.377013	0.000000
0.405247	0.000000
0.433099	0.000000
0.460543	0.000000
0.487554	0.000000
0.514106	0.000000
0.540174	0.000000
0.565734	0.000000
0.590761	0.000000
0.615232	0.000000
0.639124	0.000000
0.662415	0.000000
0.685083	0.000000
0.707105	0.000000
0.728462	0.000000
0.749134	0.000000
0.769101	0.000000
0.788343	0.000000
0.806844	0.000000
0.824585	0.000000
0.841551	0.000000
0.857724	0.000000
0.873090	0.000000
0.887635	0.000000
0.901344	0.000000
0.914205	0.000000
0.926205	0.000000
0.937334	0.000000
0.947581	0.000000
0.956935	0.000000
0.965390	0.000000
0.972935	0.000000
0.979565	0.000000
0.985273	0.000000
0.990054	0.000000
0.993903	0.000000
0.996817	0.000000
0.998792	0.000000
0.999828	0.000000
0.999922	0.000000
0.999076	0.000000
0.997289	0.000000
0.994564	0.000000
0.990902	0.000000
0.986308	0.000000
0.980786	0.000000
0.974341	0.000000
0.966978	0.000000
0.958706	0.000000
0.949531	0.000000
0.939463	0.000000
0.928510	0.000000
0.916684	0.000000
0.903995	0.000000
0.890455	0.000000
0.876077	0.000000
0.860874	0.000000
0.844861	0.000000
0.828054	0.000000
0.810466	0.000000
0.792116	0.000000
0.773021	0.000000
0.753197	0.000000
0.732665	0.000000
0.711444	0.000000
0.689553	0.000000
0.667012	0.000000
0.643844	0.000000
0.620070	0.000000
0.595713	0.000000
0.570795	0.000000
0.545339	0.000000
0.519370	0.000000
0.492913	0.000000
0.465991	0.000000
0.438631	0.000000
0.410858	0.000000
0.382698	0.000000
0.354179	0.000000
0.325325	0.000000
0.296166	0.000000
0.266728	0.000000
0.237038	0.000000
0.207126	0.000000
0.177018	0.000000
0.146744	0.000000
0.116332	0.000000
0.085811	0.000000
